"繁對簡",,,
"鳄","9CC4","鰐","9C10"
"鳌","9CCC","鰲","9C32"
"鳑","9CD1","鰟","9C1F"
"鳒","9CD2","鰜","9C1C"
"鳛","9CDB","鰼","9C3C"
"鳣","9CE3","鱣","9C63"
"鸡","9E21","鷄","9DC4"
"鸧","9E27","鶬","9DAC"
"鸮","9E2E","鴞","9D1E"
"鸰","9E30","鴒","9D12"
"鸻","9E3B","鴴","9D34"
"鸼","9E3C","鵃","9D43"
"鸾","9E3E","鵉","9D49"
"鹐","9E50","鵮","9D6E"
"鹒","9E52","鶊","9D8A"
"鹖","9E56","鶡","9DA1"
"鹙","9E59","鶖","9D96"
"鹚","9E5A","鷀","9DC0"
"鹡","9E61","鶺","9DBA"
"鹥","9E65","鷖","9DD6"
"鹯","9E6F","鸇","9E07"
"黡","9EE1","黶","9EF6"
,,,
"繁對簡 (1 對 N )",,,
"繁體","繁碼","簡體","簡碼"
"墊","588A","垫","57AB"
"墊","588A","埝","57DD"
"壟","58DF","垄","5784"
"壟","58DF","垅","5785"
"強","5F37","强","5F3A"
"強","5F37","犟","729F"
"滾","6EFE","滚","6EDA"
"滾","6EFE","磙","78D9"
"濫","6FEB","滥","6EE5"
"濫","6FEB","漤","6F24"
"瀋","700B","沈","6C88"
"瀋","700B","渖","6E16"
"謔","8B14","嚯","56AF"
"謔","8B14","谑","8C11"
"鏇","93C7","旋","65CB"
"鏇","93C7","镟","955F"
"钁","9481","䦆","4986"
"钁","9481","镢","9562"
"飆","98C6","飙","98D9"
"飆","98C6","飚","98DA"
"餘","9918","余","4F59"
"餘","9918","馀","9980"
"鯰","9BF0","鲇","9C87"
"鯰","9BF0","鲶","9CB6"
,,,
"簡對繁 (1 對 N)",,,
"簡體","簡碼","繁體","繁碼"
"么","4E48","麼","9EBC"
"么","4E48","麽","9EBD"
"产","4EA7","產","7522"
"产","4EA7","産","7523"
"众","4F17","眾","773E"
"众","4F17","衆","8846"
"伪","4F2A","偽","507D"
"伪","4F2A","僞","50DE"
"冲","51B2","沖","6C96"
"冲","51B2","衝","885D"
"凫","51EB","鳧","9CE7"
"凫","51EB","鳬","9CEC"
"击","51FB","撃","6483"
"击","51FB","擊","64CA"
"别","522B","別","5225"
"别","522B","彆","5F46"
"勋","52CB","勛","52DB"
"勋","52CB","勳","52F3"
"卤","5364","滷","6EF7"
"卤","5364","鹵","9E75"
"历","5386","曆","66C6"
"历","5386","歷","6B77"
"厕","5395","厠","53A0"
"厕","5395","廁","5EC1"
"发","53D1","發","767C"
"发","53D1","髮","9AEE"
"只","53EA","戠","6220"
"只","53EA","祗","7957"
"只","53EA","衹","8879"
"只","53EA","隻","96BB"
"台","53F0","檯","6AAF"
"台","53F0","臺","81FA"
"台","53F0","颱","98B1"
"叹","53F9","嘆","5606"
"叹","53F9","歎","6B4E"
"启","542F","啓","5553"
"启","542F","啟","555F"
"啮","556E","嚙","5699"
"啮","556E","齧","9F67"
"团","56E2","團","5718"
"团","56E2","糰","7CF0"
"坛","575B","壇","58C7"
"坛","575B","罎","7F4E"
"墙","5899","墻","58BB"
"墙","5899","牆","7246"
"壳","58F3","殻","6BBB"
"壳","58F3","殼","6BBC"
"复","590D","復","5FA9"
"复","590D","複","8907"
"奖","5956","奬","596C"
"奖","5956","獎","734E"
"宁","5B81","寜","5BDC"
"宁","5B81","甯","752F"
"寿","5BFF","壽","58FD"
"寿","5BFF","夀","5900"
"尽","5C3D","儘","5118"
"尽","5C3D","盡","76E1"
"岁","5C81","嵗","5D57"
"岁","5C81","歲","6B72"
"岽","5CBD","崠","5D20"
"岽","5CBD","崬","5D2C"
"干","5E72","乾","4E7E"
"干","5E72","幹","5E79"
"弥","5F25","彌","5F4C"
"弥","5F25","瀰","7030"
"当","5F53","噹","5679"
"当","5F53","當","7576"
"录","5F55","錄","9304"
"录","5F55","録","9332"
"恶","6076","噁","5641"
"恶","6076","惡","60E1"
"悫","60AB","愨","6128"
"悫","60AB","慤","6164"
"摆","6446","擺","64FA"
"摆","6446","襬","896C"
"摊","644A","擹","64F9"
"摊","644A","攤","6524"
"样","6837","様","69D8"
"样","6837","樣","6A23"
"汇","6C47","匯","532F"
"汇","6C47","彙","5F59"
"滟","6EDF","灧","7067"
"滟","6EDF","灩","7069"
"烧","70E7","焼","713C"
"烧","70E7","燒","71D2"
"玺","73BA","壐","58D0"
"玺","73BA","璽","74BD"
"疬","75AC","癧","7667"
"疬","75AC","鬁","9B01"
"瘘","7618","瘺","763A"
"瘘","7618","瘻","763B"
"硷","7877","鹸","9E78"
"硷","7877","鹼","9E7C"
"竖","7AD6","竪","7AEA"
"竖","7AD6","豎","8C4E"
"签","7B7E","簽","7C3D"
"签","7B7E","籤","7C64"
"系","7CFB","係","4FC2"
"系","7CFB","繫","7E6B"
"纤","7EA4","縴","7E34"
"纤","7EA4","纖","7E96"
"线","7EBF","綫","7DAB"
"线","7EBF","線","7DDA"
"绁","7EC1","紲","7D32"
"绁","7EC1","絏","7D4F"
"绝","7EDD","絕","7D55"
"绝","7EDD","絶","7D76"
"绣","7EE3","綉","7D89"
"绣","7EE3","繡","7E61"
"绦","7EE6","絛","7D5B"
"绦","7EE6","縧","7E27"
"绷","7EF7","綳","7DB3"
"绷","7EF7","繃","7E43"
"绿","7EFF","綠","7DA0"
"绿","7EFF","緑","7DD1"
"缰","7F30","繮","7E6E"
"缰","7F30","韁","97C1"
"罚","7F5A","罰","7F70"
"罚","7F5A","罸","7F78"
"羁","7F81","羈","7F88"
"羁","7F81","覊","898A"
"脏","810F","贜","8D1C"
"脏","810F","髒","9AD2"
"艳","8273","艶","8276"
"艳","8273","豔","8C54"
"艺","827A","兿","517F"
"艺","827A","藝","85DD"
"苏","82CF","囌","56CC"
"苏","82CF","蘇","8607"
"获","83B7","獲","7372"
"获","83B7","穫","7A6B"
"莼","83BC","蒓","8493"
"莼","83BC","蓴","84F4"
"蒙","8499","懞","61DE"
"蒙","8499","濛","6FDB"
"蒙","8499","矇","77C7"
"蕴","8574","藴","85F4"
"蕴","8574","蘊","860A"
"袅","8885","嫋","5ACB"
"袅","8885","裊","88CA"
"览","89C8","覧","89A7"
"览","89C8","覽","89BD"
"说","8BF4","說","8AAA"
"说","8BF4","説","8AAC"
"谣","8C23","謠","8B20"
"谣","8C23","謡","8B21"
"谥","8C25","諡","8AE1"
"谥","8C25","謚","8B1A"
"赃","8D43","臓","81D3"
"赃","8D43","贓","8D13"
"赍","8D4D","賫","8CEB"
"赍","8D4D","齎","9F4E"
"赝","8D5D","贋","8D0B"
"赝","8D5D","贗","8D17"
"酝","915D","醖","9196"
"酝","915D","醞","919E"
"酱","9171","醤","91A4"
"酱","9171","醬","91AC"
"钩","94A9","鈎","920E"
"钩","94A9","鉤","9264"
"钵","94B5","缽","7F3D"
"钵","94B5","鉢","9262"
"锈","9508","銹","92B9"
"锈","9508","鏽","93FD"
"锎","950E","鉲","9272"
"锎","950E","鐦","9426"
"锐","9510","銳","92B3"
"锐","9510","鋭","92ED"
"镅","9545","鋂","92C2"
"镅","9545","鎇","9387"
"镌","954C","鎸","93B8"
"镌","954C","鐫","942B"
"镎","954E","錼","933C"
"镎","954E","鎿","93BF"
"镢","9562","鐝","941D"
"镢","9562","钁","9481"
"闹","95F9","閙","9599"
"闹","95F9","鬧","9B27"
"阅","9605","閱","95B1"
"阅","9605","閲","95B2"
"隶","96B6","隷","96B7"
"隶","96B6","隸","96B8"
"须","987B","須","9808"
"须","987B","鬚","9B1A"
"颓","9893","頹","9839"
"颓","9893","頽","983D"
"颜","989C","顏","984F"
"颜","989C","顔","9854"
"饼","997C","餅","9905"
"饼","997C","餠","9920"
"馕","9995","饟","995F"
"馕","9995","饢","9962"
"骂","9A82","罵","7F75"
"骂","9A82","駡","99E1"
"鳄","9CC4","鰐","9C10"
"鳄","9CC4","鱷","9C77"
"鳌","9CCC","鰲","9C32"
"鳌","9CCC","鼇","9F07"
"鸡","9E21","雞","96DE"
"鸡","9E21","鷄","9DC4"
"鸾","9E3E","鵉","9D49"
"鸾","9E3E","鸞","9E1E"
"鹚","9E5A","鶿","9DBF"
"鹚","9E5A","鷀","9DC0"
